favorite_count;full_text;Predicted_Label
2;Bikin salfok Cawapres Gibran diketahui menggunakan motor listrik dengan nomor polisi B 3907 PWD. Merek motor listrik yang digunakan yaitu Neu Greentech yang merupakan produksi anak bangsa tahun 2022. #GemoySamsul #PestaRakyat02 #02diGBK #02Juara Birukan GBK #NolDuaSatuPTRN https://t.co/2PO9UIzmP7;netral
0;@ithapuspit4 @OLIGARKICK @MurtadhoRoy Naik gojek yg pake motor listrik kalau batre tukerannya ga bagus lagi jalan lurus sering mati sy udh merasakn sendiri remnya jg kaya los kl blm terbiasa mana jlanan jakarta banten ada tanjakanny jg;negatif
0;Satu unit sepeda motor terbakar di Jalan Listrik Kisaran Sabtu (10/02/24). Belum diketahui apa penyebab kejadian tersebut. https://t.co/eKycM5OTLH;netral
3;@KompasTV SUMBER MASALAH DI LOH !!! Orang lain Mau selesaikan kamu anggap Masalah.... Kamu Tentara Gentleman aja kamu lagi tutupi kebijakanmu 9 th yll yg merugikan Rakyat hanya utk kepentinganmu..... kamu kejar motor listrik ..siapa importir tunggalnya keponakanmu sendiri;negatif
105;@henrysubiakto Dosen bisa bego gini bikin twit edit2 trus jadi komen gue ilang deh . Udah laporin aja sih kalo sampe bacot lo bener gue kasih 1 motor listrik yg dipake gibran kmrn. Cepetannn ;negatif
0;@bentangnegeri boleh diinfo motornya? pengin tuku. kl itu motor listrik;negatif
1;@KompasTV Saya sudah sangat amat tidak percaya lagi sama apa yang diucapkan mu bapa lbp.saya sudah telanjur paham apa yg bapa lakukan. Terlalu banyak problem bangsa ini akibat ulah bapa. Kebijakan investasi motor listrik. Investasi tambang. Investasi reklamasi Jakarta. Kebijakan BBM dll.?;negatif
0;@WaktunyaIDMaju Mo jualan motor listrik luuuu?! ??????-dealernya siyapa tuhhh?! ;negatif
2;"@tanyarlfes Saranku Kamu bujuk kakakmu buat belajar nder. Kamu bisa minta ortumu beli sepeda listrik nder sepeda listrik itu Kecepatan rendah dan aman buat latihan kakakmu &amp; bisa buatmu juga. Kalo emang kamu butuh buat perjalanan jauh pake motor bujuk lagi aja ortumu";negatif
0;@RcyberProj0 @FALDA81 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 Setelah ESEMKA gaib muncullah motor listrik buatan asli Indonesia;negatif
0;Murmer! Segini Pajak Motor Sport Listrik yang Dipakai Gibran https://t.co/Z6r8zw2WU0;netral
0;@septa_fahmi @begajulanbet @Strategi_Bisnis Motor listrik pada EV sangat mungkin overheat apalagi kerja dengan beban berlebih seperti melalui tanjakan panjang makanya butuh sistem pendingin bisa pendingin angin cairan atau oli;netral
0;@nenggsyifa Wih gigih nih mantep! Kyk lg liat opung jualan motor listrik sama2 gigih.;negatif
6;@ismaildiyab @BangAlo @GodzilaTampan @frdhasya @liaasister @Dunianyasantai Itu motor listrik cb cek;negatif
0;Eh emg iya gibran ke gbk pake motor listrik? Kalau bener emg gak diraguin lagi deh mental bisnisnya opung ini pantang menyerah ;negatif
5;@ismaildiyab @BangAlo @GodzilaTampan @frdhasya @liaasister @Dunianyasantai Kata siapa tu motor ninja tu motor listrik buatan lokal..kocak lo ga update udh brani koar2;negatif
0;@rizzzkyabdullah @christian_noven nopen iku lek motor ber ecu jago tapi lek praduga awam iku bisa jadi listrik ke ecu ne gak stabil sepertinya ya. gimana koh @christian_noven;negatif
0;@TedInvestigasi zaman jokowi ada denda karbon/emisi 02 melanjutkan itu sudah jelas didebat cawapres. 03 belum jelas/setengah2. bedanya dengan 01? minimal ga ada subsidi motor listrik pakai apbn seperti 02.;negatif
0;@erickthohir Knapa ngga ikut naik motor listrik td masuknya;negatif
0;Menyadari sudah emak emak abiez karena ak pengen bgt beli motor/sepeda listrik buat ke alfamart/pasar huhu;negatif
0;So sweet banget boncengan ama ayang naik motor listrik rendah emisi ?? Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 Kalo 02 https://t.co/uP8in7M3qD;negatif
0;motor listrik dgn warna MANYALA KAKA EEE https://t.co/zsfXuHcCqh;netral
2;@gibran_tweet Kampanye bersih tanpa ada nya menyindir paslon lain apa lagi menyerang masalah personal itu hanya ada di 01 tapi yg mendukung hasil kinerja para industri muda bangsa hanya ada di 02 mantap sekali motor listrik nya mas Gibran kemarin ke debat pake buss listrik;negatif
1;@ithapuspit4 @OLIGARKICK @MurtadhoRoy Luhut udah inves ke perusahaan nikel yg bikin batre terus perusahaan penyuplai motor listrik juga ada Luhut nya jadi kalo rakyat ga dibikin pindah ke motor listrik jualan dia ga laku dan jadinya rugi makanya pajak motor ada isu mau dinaikin juga real jahat itu orang;negatif
0;"@mimih6mei Motor listrik produk lokal mana ? Waahahahaha kalo motor &amp; baterainya msh juga dr china Dibodoin bangga";negatif
13;Keren kan cawapres gue yang mengenakan sepeda motor listrik sekaligu juga membanggakan produk buatan lokal Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/pNT1BXyFmG;netral
0;Gibran ke GBK pakai motor listrik karya anak bangsa indonesia. Lihat video DEKADE 08! #TikTok https://t.co/6rZudBiVyh;netral
0;Makanya harga beras mahal okay Tarif listrik naik okay Pajak motor naik untuk subsidi kereta cepat ok Harga gas naik setuju Bbm naik setiap saat mangut Biaya haji naik silahkan Yang penting makan siang gratis Hadeuh;negatif
1;@leni_narapati @GibranRakabumi Cuma numpang lewat...pamer naik motor listrik...;negatif
0;@justincase01_ aku siap entuk dorpres motor listrik;netral
0;Jadi inget tadi pagi lagi jogging tetangga lewat pake motor listrik. Mau kemana bu ..pagi-pagi? Dia jawab ini lagi cari udara pagi ;positif
0;Segini Harga Neu Green Motor Sport Listrik yang Ditunggangi Gibran ke Kampanye Akbar di GBK https://t.co/qE1tFGcbmr;netral
1;Motor/mobil listrik perawatannya gimana ya? Nanya beneran ini.;negatif
0;Gimmick pakai motor listrik buatan Indonesia mengingatkanku pada mobil buatan Indonesia...;negatif
0;@rejeki_h4l4l @detikcom Jual nikel ke Cina dibikin batere ibaratnya dijual 1 perak dijadiin motor listrik dijual Wakanda 1000 perak menang banyak tuh jual nikel awokwokwokwok ini sih ngibulisasi;negatif
0;@chidory_ Aku tadi cuma liat Gibran boncengan sama istrinya naik motor listrik bang Ara naik kuda²an. Liat pak SBY udah duduk pas disorot kamera;negatif
4;@OLIGARKICK @MurtadhoRoy Biar beralih ke motor listrik ga siy.. yg sok2an all in all in..;negatif
0;Wihhh keren banget gak sih ini pake motor listrik produksi lokal cuy. Dukungan buat no gak terbendung lagi dah. Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/JlI5MLfFbD;positif
0;@faktacom_ Wah sekalian sosialisasi motor listrik ya mas gibran ?;negatif
1;Begitu keren dan kece abis mas Gibran saat memasuki kawasan stadion menggunakan Motor Listrik. Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 surveiglobal 02unggul Silverqueen Silverqueen Tionghoa https://t.co/mzxZtnneMT;netral
0;@byutiae trial obrolan pernikahan ttg membayar cicilan motor rumah bayar listrik n air;netral
1;Kekecean mas Gibran hari ini naik motor listrik dan jaket karya dari seniman muda. Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 JIS vs GBK Tionghoa Silverqueen https://t.co/3vnXSDMPky;netral
2;@j_oko @Strategi_Bisnis EV ada transmisi toh? Sory baru tau..kirain cuma ky ECU yg ngontrol brp voltage ke motor listrik;negatif
5;@detikcom Bapaknya mobil esemka anaknya motor listrik;negatif
1;WOW AK PERTAMA KALINYA NAIK MOTOR LISTRIK (psan gojek abangnya pake motor listrik);negatif
0;@hariankompas Wow.....y OmDong Jkt Amburadul Arena balap motor Listrik Ko;positif
0;Motor Listrik SMEV Ikut IIMS 2024 Tawarkan Promo Desain Motor Custom Anti Bensin! https://t.co/FqZ5iaBX7G;netral
0;tolong dong buat jangan kasih bocah2 sd motor listrik;negatif
0;-listrik. Posisi udh agak malem kita mau masukin motor ke garasi bawah. Pas mau masukin motor kita kan nyalain senter hp kita berdua terus kita senderin di tembok deket garasi. TIBA² SENTER YG DARI HP GUA MATI SAMA HIDUP LAGI DENGAN SENDIRI NYA. Abis itu karena kita ketakutan-;negatif
0;Pasangan ini tampil sangat sweet dan stylish ketika menaiki motor listrik memadukan kecanggihan dengan kebersamaan dalam gaya hidup mereka Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/ZEf0dzveZ7;netral
56;Motor listrik yang dikendarai Gibran dan istrinya adalah Neu Green. Seperti apa? https://t.co/ul805MSyZN;netral
0;Mesra dan kece bangt yaa mas Gibran pake motor listrik saat datang ke tengah masyarakat yang hadir di stadion Gbk. Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 Silverqueen JIS vs GBK Naga Kayu mingyu https://t.co/vqOKN3jOn3;netral
1;@kurawa Pak... Td kami sekeluarga duduk disitu.... Dekat tenda indomart yg merah... Mau masuk sdh sangat sesak. Pilih diluar yg agak adem. Tp pastinya seru. Apalagi pas mas Gibran naik motor listrik lewat area kami.. duh senenge... akhirnya bisa lihat mase dr dekat...????;positif
0;Emang boleh ya sekeren ini pake motor listrik buatan Indonesia nih. Paling serius buat memajukan dan membuat perkembangan negara Indonesia agar dikenal dunia Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/q1r1OYbGmk;negatif
0;GBK menyaksikan keharmonisan pasangan ini saat mereka datang dengan gaya unik mengendarai motor listrik yang menciptakan kesan so sweet di seluruh stadion. Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/4cPjTI63MT;netral
0;Romantisme terasa di udara GBK saat Gibran dan Mba Selvi mengendarai motor listrik menghadirkan kesan so sweet yang memikat hati banyak orang. Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/uD3OMHlG1R;netral
0;Momen Mas Gibran ngasih helm yang ia pake pas pake motor listrik nih wkwkwk. Caranya seru dan asik banget. Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/CzPYtGhHJw;negatif
0;Momen so sweet tercipta di GBK ketika Gibran dan Mba Selvi datang bersama mengendarai motor listrik yang menjadi simbol kesejukan dalam hubungan mereka. Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/qx132RWSAU;netral
0;GBK terasa semakin ajaib ketika Gibran dan sejumlah publik figur tiba dengan motor listrik menciptakan momen ikonik dan mendongkrak dukungan untuk Prabowo Gibran. Gibran Berani #GemoySamsul 02 di GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran https://t.co/4CnXTf3UDB;netral
0;Happy Weekend Pre Order Motor Listrik T80 Uwinfly 7 Jutaan saja kapan lagi ? https://t.co/qLNQJEI9uY;negatif
0;Masyarakat GBK bersorak sorai ketika Gibran tampil mengendarai motor listrik memberikan sentuhan keren dan ramah lingkungan. Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/hE27y4IaSz;netral
2;Fakta Menarik di Balik Motor Listrik Gibran Rakabuming saat Kampanye Akbar di GBK https://t.co/mLKwSmjE2r #Ramadan https://t.co/4K5WxFascg;netral
1;Fakta Menarik di Balik Motor Listrik Gibran Rakabuming saat Kampanye Akbar di GBK https://t.co/SuZ3zZ6PAP;netral
0;"MANTAP! mengkampanyekn motor listrik produksi anak bangsa! Motor/kndaraan listrik butuh baterai -&gt; baterai dr nikel -&gt; Indonesia no.1 penghasil nikel di dunia -&gt; HILIRISASI nikel -&gt; pemasukan negara -&gt; asing ketar-ketir WOY BANGUN WOY! INDONESIA MAU JADI NEGARA MAJU ";negatif
0;Lucu banget sih Pakai sepeda motor listrik bisa buat ke minimarket terdekat jemput si kecil atau ke warung ehhehe https://t.co/DBQy1PWfsa https://t.co/Do8KNqmh4J;netral
1;Gibran Rakabuming Raka bersama istrinya Selvi Ananda melakukan gimik saat menghadiri kampanye akbar Sabtu (10/2). Keduanya tiba dengan menaiki motor listrik lengkap dengan jaket dan helm yang berwarna serba biru. #IDNTimesNews #GenZMemilih https://t.co/lBoi0Vqc3Q https://t.co/kWlTjGYRAX;netral
0;@Kalasuba2021 Itu DUCATI begoo. Tanki nya aja keliatan. Dibilang nya motor listrik?;negatif
0;Kerenya pemimpin muda seperti mas Gibran Yang selalu mengapresiasi karya anak bangsa dengan penggunaan motor listrik Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/fUtnNkMAxZ;netral
0;New Post: Gibran Rakabuming Kampanye di Stadion GBK Jakarta Bonceng Istrinya Naik Sepeda Motor Listrik https://t.co/DgmDC2aqnr #gibranrakabuming #kampanye #selviananda #stadiongbkjakarta #nasional;netral
73;Motor Sport Listrik Neu Green lokal punya produksi PT Mobil Elektrik Nasional. Bisa ludes ini kalau muncuk di Pasar. ##Kejutan! Gibran-Selvi Boncengan Naik Motor ke Panggung Kampanye di GBK https://t.co/LHbPeQ1G6t;netral
0;Seru banget nih kedatangan Mas Gibran hari ini di pesta rakyat pakai motor listrik dong. Keren banget ramah lingkungan nih. Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/3fNCuP5TCB;positif
0;Terbaik memang yaaah mas Gibran selalu lokal pride ke GBK pun pakai motor listrik buatan Indonesia loh Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/itde8IyNST;netral
1;Mas Gibran mengendarai motor listrik lokal dengan penuh kebanggaan menciptakan momen bersejarah di GBK Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/W3d6zyMPBd;netral
0;MG Motor Indonesia diyakini akan meluncurkan mobil listrik MG ES EV pada Indonesia International Motor Show (IIMS) 2024. https://t.co/hbILNxKhLh;netral
0;@CNNIndonesia kepo pingin tau waktu di bilang motor listrik produksi indonesia.. and pemiliknya adalah ;negatif
3;mas Gibran the real cinta produk lokal! bahkan ke venue GBK pun pakai motor listrik buatan Indonesia loh Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/LA3Xxoq0BL;netral
1;Motor listrik karya anak bangsa menyala di GBK membuktikan komitmen mas Gibran pada teknologi lokal. Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/ZjvGp2NhSK;netral
0;@CNNIndonesia Wakilya ngapain aja.. koq gak ada bucara sama sekali cuma promosiin motor listrik ya..;negatif
2;Mas Gibran tampil stylish dengan motor listrik buatan Indonesia membawa semangat inovasi ke pesta rakyat di GBK Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/0WshuUyyuA;netral
3;Motor listrik asli Indonesia menjadi bintang di GBK dikemudikan oleh Gibran yang membanggakan karya anak bangsa. Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/cSHb2DbBZM;netral
6;Keberanian mas Gibran menggunakan motor listrik buatan dalam negeri memberikan inspirasi positif di pesta rakyat GBK. Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 Merinding https://t.co/rSoMgXijop;netral
1;kecenya cawapres aqohh naik motor listrik buatan lokal! menyala abangkuhh yang paling cinta produk lokal Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/IstAqWg4WJ;netral
5;Mas Gibran memberikan contoh nyata dukungan pada inovasi lokal dengan mengendarai motor listrik buatan Indonesia menuju GBK Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran #02Juara #PestaRakyat02 https://t.co/uY83kDOKs9;netral
1;Mas Gibran memasuki GBK dengan motor listrik karya anak bangsa membanggakan inovasi lokal. Gibran Berani #GemoySamsul 02 di GBK Birukan GBK #KamuKITA02BIRUinGbk BARENGMas BOWOGBran Merinding #02Juara #PestaRakyat02 https://t.co/4RCOcfXUhI;netral
0;Yamaha Suntik Dana Fantastis Buat Motor Listrik River Indie Jarak Tempuh 120 KM https://t.co/BtCJUtXoDW;netral
1;Motor listrik emang konsepnya suka bikin kaget gitu ya pas lewat?;negatif
1;@suaradotcom @ceciliastei_ Mmkkmkmkmk Bapaknya Kemaren pake mobil ghoib esemka Sekarang jual motor listrik;negatif
0;knp si tiap lagi buru2 selalu dpetnya motor listrik ;negatif
0;Gibran dan Selvi Ananda Gunakan Motor Listrik Hadiri Kampanye Akbar di Stadion GBK Jakarta https://t.co/I3NxG7snzQ;netral
842;Minggir Wir Cawapres kita ke GBK motoran nih Wirrrr. Gantengnya maksimal! Tenang aja ini motornya motor listrik kok ramah lingkungan #PrabowoGibran #FixPrabowoGibran #AkhirnyaPilih02 #PestaRakyat02 https://t.co/fgPjQ5FJpN;negatif
0;Konvoi Motor Listrik Bareng Artis Gibran Tiba di Stadion GBK https://t.co/YKf4KE2cCL;netral
17;Gibran Masuk GBK Gunakan Motor Listrik Sport Buatan Indonesia Merek Apa? https://t.co/CybsJYA8hs #beritasatu #news #berita;netral
0;Gibran Rakabuming Raka bersama istrinya Selvi Ananda melakukan gimik saat menghadiri kampanye akbar di GBK. Mereka tiba dengan menaiki motor listrik lengkap dengan jaket dan helm yang berwarna serba biru. https://t.co/lBoi0Vqc3Q #IDNTimesNews #GenZMemilih;netral
1;UNIT SAMAPATA REGU C MELAKUKAN KEGIATAN PATROLI DIALOGIS KEPADA PETUGAS KEAMANAN DAN PENGUNJUNG SHOWROOM SEPEDA DAN MOTOR LISTRIK GODA KEL. BALIMESTER JATINEGARA JAKARTA TIMUR @divisihumaspolri @poldametrojaya @polresmetrojaktim @spripim.polri @spripimpoldametro https://t.co/qrgzxvoZgw;netral
3;Mas Gibran dan Mbak Selfi Gunakan Motor Listrik 02 di GBK;netral
0;Sejumlah artis dan komika pendukung Prabowo Subianto-Gibran Rakabuming Raka melakukan aksi naik motor listrik untuk masuk ke dalam stadion GBK. https://t.co/eJoXqZMZQh #IDNTimesNews #GenZMemilih;netral
8;Naik motor listrik cawapres nomor urut 2 Gibran Rakabuming Raka tiba di GBK bareng istri Selvi Ananda. https://t.co/iDZ7ZbhK9z;negatif
0;@odid_odid @AshHulls @tubirfess hah kebetulan motor beat sata satu baru januari tahun kemarin dan masih mulus banget sih karena sering diservis. juga motor nmax saya perawatan setiap bulan. scoopy saya yaa baru mau ganti ban depan. ada motor listrik saya lagi nganggur juga. ada motor beat satu lagi ga kepake.;negatif
